"ID","Nombre","Categoria","Estatus_Repro","X1","Es_Vaca","Es_Recria","Ficha","Leche_Ult","DEL_Ult","Año","Mes","Ubicacion","ID_Num"
"3123","S/N","Vaca","Preñada","3123","TRUE","FALSE","c(""4.3"", ""22"", ""22"") c(""2"", ""2"", ""Prepa"") c(""304"", ""6-10-24"", ""6-08-25"") c(""0.0"", ""304"", ""229"") c(""8"", ""Prepa"", ""2"") c(""31-05-25"", ""439"", ""304"") c(""AD"", ""2"", ""8-01-25"") c(""BIO4+ENRO6"", ""94"", ""439"") c(NA, ""0.0"", ""JEREMY"") c(""MASTITIS.csv"", ""VACAS GESTANTES.csv"", ""VACAS SECAS.csv"") c(NA, NA, ""14-10-25"") c(NA, NA, ""94"") c(NA, NA, ""373"") c(NA, NA, NA) c(NA, NA, NA) 3123 TRUE FALSE","304","439","2025","Julio","7PULILI",3123
"3124","S/N","Vaca","Preñada","3124","TRUE","FALSE","c(""4.3"", ""14"", ""14"", ""14"", ""14"", ""14"", ""14"") c(""2"", ""2-04-25"", ""2-04-25"", ""2-04-25"", ""Preñ"", ""2"", ""Preñ"") c(""355"", ""349"", ""349"", ""349"", ""355"", ""2-04-25"", ""355"") c(""37.2"", ""10-07-25"", ""10-07-25"", ""10-07-25"", ""16:55"", ""355"", ""-46"") c(""-320"", ""250"", ""250"", ""250"", ""23-09"", ""Preñ"", ""23"") c(""17-05-24"", ""17-03-26"", ""12-02-26"", ""5-02-26"", ""17.81"", ""256"", ""37.2"") c(""PI"", ""PREPARTO"", ""AVF"", ""VACUNA"", ""37.0"", ""2"", ""5-02-26"") c(""NEO4+ENRO6"", ""__________________"", ""BOVIS"", ""__________________"", ""37.2"", ""99"", ""15-04-26"") c(NA, NA, NA, NA, ""-0.12"", ""37.2"", NA) c(""MASTITIS.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, NA, NA, ""44.3"", NA, NA) c(NA, NA, NA, NA, ""149"", NA, NA) c(NA, NA, NA, NA, ""6480"", NA, NA) c(NA, NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA, NA) 3124 TRUE FALSE","355","17.81","2025","Julio","7PULILI",3124
"3125","S/N","Vaca","Vacia/Abierta","3125","TRUE","FALSE","15 Alta 227 17:15 23-09 22.66 45.7 43.3 -0.28 PRODUCCIÓN DE LECHE.csv 45.3 39 1049 NA NA 3125 TRUE FALSE","227","22.66","2025","Julio","7PULILI",3125
"3126","S/N","Vaca","Vacia/Abierta","3126","TRUE","FALSE","c(""4.3"", ""13"") c(""2"", ""Alta"") c(""216"", ""216"") c(""41.3"", ""16:41"") c(""-134"", ""23-09"") c(""7-04-25"", ""22.30"") c(""PD"", ""44.4"") c(""NEO4+ENRO6"", ""41.3"") c(NA, ""0.81"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""41.3"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3126 TRUE FALSE","216","22.3","2025","Julio","7PULILI",3126
"3134","S/N","Vaca","Preñada","3134","TRUE","FALSE","c(""4"", ""4"", ""4"", ""4"") c(""11-02-25"", ""Preñ"", ""2"", ""Preñ"") c(""399"", ""405"", ""11-02-25"", ""405"") c(""18-07-25"", ""16:00"", ""405"", ""-38"") c(""242"", ""23-09"", ""Preñ"", ""31"") c(""13-02-26"", ""16.68"", ""248"", ""32.3"") c(""VACUNA"", ""34.2"", ""3"", ""13-02-26"") c(""__________________"", ""32.3"", ""157"", ""23-04-26"") c(NA, ""-0.10"", ""32.3"", NA) c(""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, ""42.6"", NA, NA) c(NA, ""66"", NA, NA) c(NA, ""7548"", NA, NA) c(NA, NA, NA, NA) c(NA, NA, NA, NA) 3134 TRUE FALSE","399","16.68","2025","Julio","7PULILI",3134
"3142","S/N","Vaca","Vacia/Abierta","3142","TRUE","FALSE","13 Alta 194 16:54 23-09 24.70 48.4 47.5 -0.20 PRODUCCIÓN DE LECHE.csv 48.4 NA NA NA NA 3142 TRUE FALSE","194","24.7","2025","Julio","7PULILI",3142
"3143","OLD CHI 2","Vaca","Preñada","3143","TRUE","FALSE","c(""4.2"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"") c(""2"", ""4-02-25"", ""4-02-25"", ""4-02-25"", ""Preñ2"", ""2"", ""Preñ2"", ""GOLD"") c(""412"", ""406"", ""406"", ""406"", ""412"", ""4-02-25"", ""412"", ""CHI"") c(""35.0"", ""19-05-25"", ""19-05-25"", ""19-05-25"", ""16:00"", ""412"", ""-98"", ""2"") c(""-249"", ""302"", ""302"", ""302"", ""23-09"", ""Preñ2"", ""-29"", ""412"") c(""31-05-24"", ""22-02-26"", ""8-02-26"", ""24-01-26"", ""17.85"", ""308"", ""35.0"", ""4-02-25"") c(""PD"", ""PARTO"", ""VACUNA"", ""PREPARTO"", ""36.5"", ""1"", ""15-12-25"", ""19-05-25"") c(""BI4+EN6+NE4+AN6"", ""__________________"", ""__________________"", ""__________________"", ""35.0"", ""104"", ""22-02-26"", ""TENTASTI"") c(NA, NA, NA, NA, ""-0.23"", ""35.0"", NA, ""308"") c(""MASTITIS.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROXIMAS AL PARTO.csv"") c(NA, NA, NA, NA, ""45.6"", NA, NA, ""0"") c(NA, NA, NA, NA, ""45"", NA, NA, ""22-02-26"") c(NA, NA, NA, NA, ""7854"", NA, NA, ""-29"") c(NA, NA, NA, NA, NA, NA, NA, ""Preñ2"") c(NA, NA, NA, NA, NA, NA, NA, NA) 3143 TRUE FALSE","412","17.85","2025","Julio","7PULILI",3143
"3144","INGBOY","Vaca","Preñada","3144","TRUE","FALSE","c(""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"") c(""7-12-24"", ""7-12-24"", ""7-12-24"", ""Preñ"", ""2"", ""Preñ"", ""KINGBOY"") c(""465"", ""465"", ""465"", ""471"", ""7-12-24"", ""471"", ""2"") c(""17-06-25"", ""17-06-25"", ""17-06-25"", ""16:00"", ""471"", ""-69"", ""471"") c(""273"", ""273"", ""273"", ""23-09"", ""Preñ"", ""0"", ""7-12-24"") c(""23-03-26"", ""9-03-26"", ""22-02-26"", ""12.61"", ""279"", ""23.2"", ""17-06-25"") c(""PARTO"", ""VACUNA"", ""PREPARTO"", ""24.2"", ""3"", ""13-01-26"", ""SHEEPSTE"") c(""__________________"", ""__________________"", ""__________________"", ""23.2"", ""192"", ""23-03-26"", ""279"") c(NA, NA, NA, ""-0.03"", ""23.2"", NA, ""0"") c(""ORDEÑO.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROXIMAS AL PARTO.csv"") c(NA, NA, NA, ""44.6"", NA, NA, ""23-03-26"") c(NA, NA, NA, ""38"", NA, NA, ""0"") c(NA, NA, NA, ""8602"", NA, NA, ""Preñ"") c(NA, NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA, NA) 3144 TRUE FALSE","465","12.61","2025","Julio","7PULILI",3144
"3145","S/N","Vaca","Preñada","3145","TRUE","FALSE","c(""11"", ""11"", ""11"", ""11"", ""11"") c(""15-05-25"", ""15-05-25"", ""Preñ"", ""2"", ""Preñ"") c(""306"", ""306"", ""312"", ""15-05-25"", ""312"") c(""1-08-25"", ""1-08-25"", ""18:44"", ""312"", ""-24"") c(""228"", ""228"", ""23-09"", ""Preñ"", ""45"") c(""27-02-26"", ""26-02-26"", ""17.39"", ""234"", ""34.7"") c(""VACUNA"", ""AVF"", ""35.7"", ""1"", ""27-02-26"") c(""__________________"", ""BOVIS"", ""34.7"", ""78"", ""7-05-26"") c(NA, NA, ""0.18"", ""34.7"", NA) c(""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, ""40.0"", NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 3145 TRUE FALSE","306","17.39","2025","Julio","7PULILI",3145
"3148","S/N","Vaca","Preñada","3148","TRUE","FALSE","c(""4.2"", ""12"", ""12"", ""12"", ""12"") c(""2"", ""6-05-25"", ""Preñ"", ""2"", ""Preñ"") c(""321"", ""315"", ""321"", ""6-05-25"", ""321"") c(""38.4"", ""16-08-25"", ""18:34"", ""321"", ""-9"") c(""-446"", ""213"", ""23-09"", ""Preñ"", ""60"") c(""15-02-24"", ""12-03-26"", ""16.17"", ""219"", ""38.4"") c(""PD"", ""AVF"", ""36.6"", ""2"", ""14-03-26"") c(""N4+EN12+G+M4+B3"", ""BOVIS"", ""38.4"", ""102"", ""22-05-26"") c(NA, NA, ""0.35"", ""38.4"", NA) c(""MASTITIS.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, ""52.5"", NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 3148 TRUE FALSE","321","16.17","2025","Julio","7PULILI",3148
"3152","S/N","Vaca","Vacia/Abierta","3152","TRUE","FALSE","16 Alta 244 17:33 23-09 27.08 52.4 49.1 -0.38 PRODUCCIÓN DE LECHE.csv 50.7 52 2436 NA NA 3152 TRUE FALSE","244","27.08","2025","Julio","7PULILI",3152
"3154","S/N","Vaca","Preñada","3154","TRUE","FALSE","c(""14"", ""14"", ""14"", ""14"", ""14"") c(""28-04-25"", ""28-04-25"", ""Preñ"", ""2"", ""Preñ"") c(""323"", ""323"", ""329"", ""28-04-25"", ""329"") c(""4-08-25"", ""4-08-25"", ""16:57"", ""329"", ""-21"") c(""225"", ""225"", ""23-09"", ""Preñ"", ""48"") c(""2-03-26"", ""26-02-26"", ""18.29"", ""231"", ""36.3"") c(""SECADO"", ""AVF"", ""36.5"", ""1"", ""2-03-26"") c(""__________________"", ""BOVIS"", ""36.3"", ""98"", ""10-05-26"") c(NA, NA, ""-0.28"", ""36.3"", NA) c(""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, ""43.1"", NA, NA) c(NA, NA, ""57"", NA, NA) c(NA, NA, ""5236"", NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 3154 TRUE FALSE","323","18.29","2025","Julio","7PULILI",3154
"3155","S/N","Vaca","Preñada","3155","TRUE","FALSE","c(""12"", ""12"", ""12"", ""12"") c(""10-12-24"", ""Preñ"", ""2"", ""Preñ"") c(""462"", ""468"", ""10-12-24"", ""468"") c(""18-08-25"", ""18:34"", ""468"", ""-7"") c(""211"", ""23-09"", ""Preñ"", ""62"") c(""12-03-26"", ""14.57"", ""217"", ""31.7"") c(""AVF"", ""31.9"", ""2"", ""16-03-26"") c(""BOVIS"", ""31.7"", ""251"", ""24-05-26"") c(NA, ""-0.19"", ""31.7"", NA) c(""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, ""46.9"", NA, NA) c(NA, NA, NA, NA) c(NA, NA, NA, NA) c(NA, NA, NA, NA) c(NA, NA, NA, NA) 3155 TRUE FALSE","462","14.57","2025","Julio","7PULILI",3155
"3157","KINGBOY","Vaca","Preñada","3157","TRUE","FALSE","c(""11"", ""11"", ""11"", ""11"", ""11"", ""11"", ""11"") c(""18-03-25"", ""18-03-25"", ""18-03-25"", ""Preñ"", ""2"", ""Preñ"", ""KINGBOY"") c(""364"", ""364"", ""364"", ""370"", ""18-03-25"", ""370"", ""2"") c(""23-06-25"", ""23-06-25"", ""23-06-25"", ""18:49"", ""370"", ""-63"", ""370"") c(""267"", ""267"", ""267"", ""23-09"", ""Preñ"", ""6"", ""18-03-25"") c(""15-03-26"", ""28-02-26"", ""19-01-26"", ""20.09"", ""273"", ""39.5"", ""23-06-25"") c(""VACUNA"", ""PREPARTO"", ""SECADO"", ""41.0"", ""1"", ""19-01-26"", ""TENTASTI"") c(""__________________"", ""__________________"", ""__________________"", ""39.5"", ""97"", ""29-03-26"", ""273"") c(NA, NA, NA, ""-0.20"", ""39.5"", NA, ""0"") c(""ORDEÑO.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROXIMAS AL PARTO.csv"") c(NA, NA, NA, ""45.8"", NA, NA, ""29-03-26"") c(NA, NA, NA, NA, NA, NA, ""6"") c(NA, NA, NA, NA, NA, NA, ""Preñ"") c(NA, NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA, NA) 3157 TRUE FALSE","364","20.09","2025","Julio","7PULILI",3157
"3161","S/N","Vaca","Preñada","3161","TRUE","FALSE","c(""11"", ""3161"", ""3161"", ""11"", ""11"", ""Insem"") c(""Insem"", ""Insem"", ""Insem"", ""2"", ""Insem"", ""11"") c(""405"", ""11"", ""11"", ""11-02-25"", ""405"", NA) c(""18:53"", ""2"", ""2"", ""Insem"", ""7"", NA) c(""23-09"", ""405"", ""405"", ""1-09-25"", ""76"", NA) c(""13.36"", ""3"", ""3"", ""WISEUP"", ""27.7"", NA) c(""27.9"", ""1-09-25"", ""1-09-25"", ""T3"", ""30-03-26"", NA) c(""27.7"", ""203"", ""203"", ""3"", ""7-06-26"", NA) c(""-0.40"", ""481"", ""481"", ""203"", NA, NA) c(""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROBLEMA.csv"") c(""38.1"", ""_________________________"", ""_________________________"", ""405"", NA, NA) c(NA, NA, NA, ""27.7"", NA, NA) c(NA, NA, NA, ""*"", NA, NA) c(NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA) 3161 TRUE FALSE","405","13.36","2025","Julio","7PULILI",3161
"3163","EVELATI 2","Vaca","Preñada","3163","TRUE","FALSE","c(""4.1"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"") c(""2"", ""15-02-25"", ""15-02-25"", ""15-02-25"", ""Preñ"", ""2"", ""Preñ"", ""REVELATI"") c(""401"", ""395"", ""395"", ""395"", ""401"", ""15-02-25"", ""401"", ""2"") c(""34.3"", ""21-06-25"", ""21-06-25"", ""21-06-25"", ""16:00"", ""401"", ""-65"", ""401"") c(""-232"", ""269"", ""269"", ""269"", ""23-09"", ""Preñ"", ""4"", ""15-02-25"") c(""28-06-24"", ""13-03-26"", ""26-02-26"", ""17-01-26"", ""17.50"", ""275"", ""34.3"", ""21-06-25"") c(""PI"", ""VACUNA"", ""PREPARTO"", ""SECADO"", ""34.3"", ""2"", ""17-01-26"", ""SHEEPSTE"") c(""NEO4+ENRO6"", ""__________________"", ""__________________"", ""__________________"", ""34.3"", ""126"", ""27-03-26"", ""275"") c(NA, NA, NA, NA, ""-0.24"", ""34.3"", NA, ""0"") c(""MASTITIS.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROXIMAS AL PARTO.csv"") c(NA, NA, NA, NA, ""42.2"", NA, NA, ""27-03-26"") c(NA, NA, NA, NA, ""31"", NA, NA, ""4"") c(NA, NA, NA, NA, ""7311"", NA, NA, ""Preñ"") c(NA, NA, NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA, NA, NA) 3163 TRUE FALSE","401","17.5","2025","Julio","7PULILI",3163
"3165","S/N","Vaca","Vacia/Abierta","3165","TRUE","FALSE","14 Vacia 326 16:57 23-09 25.78 50.5 48.0 0.69 PRODUCCIÓN DE LECHE.csv 53.9 113 5923 NA NA 3165 TRUE FALSE","326","25.78","2025","Julio","7PULILI",3165
"3166","S/N","Vaca","Preñada","3166","TRUE","FALSE","c(""14"", ""14"", ""14"", ""14"", ""14"") c(""4-04-25"", ""4-04-25"", ""Preñ"", ""2"", ""Preñ"") c(""347"", ""347"", ""353"", ""4-04-25"", ""353"") c(""30-07-25"", ""30-07-25"", ""16:54"", ""353"", ""-26"") c(""230"", ""230"", ""23-09"", ""Preñ"", ""43"") c(""26-02-26"", ""25-02-26"", ""20.02"", ""236"", ""36.9"") c(""AVF"", ""SECADO"", ""38.3"", ""2"", ""25-02-26"") c(""BOVIS"", ""__________________"", ""36.9"", ""117"", ""5-05-26"") c(NA, NA, ""-0.02"", ""36.9"", NA) c(""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, ""43.3"", NA, NA) c(NA, NA, ""116"", NA, NA) c(NA, NA, ""6129"", NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 3166 TRUE FALSE","347","20.02","2025","Julio","7PULILI",3166
"3168","S/N","Vaca","Preñada","3168","TRUE","FALSE","c(""14"", ""14"", ""14"", ""14"") c(""26-03-25"", ""Preñ"", ""2"", ""Preñ"") c(""356"", ""362"", ""26-03-25"", ""362"") c(""18-08-25"", ""16:56"", ""362"", ""-7"") c(""211"", ""23-09"", ""Preñ"", ""62"") c(""12-03-26"", ""18.68"", ""217"", ""35.2"") c(""AVF"", ""36.8"", ""2"", ""16-03-26"") c(""BOVIS"", ""35.2"", ""145"", ""24-05-26"") c(NA, ""0.31"", ""35.2"", NA) c(""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, ""36.1"", NA, NA) c(NA, ""156"", NA, NA) c(NA, ""5513"", NA, NA) c(NA, NA, NA, NA) c(NA, NA, NA, NA) 3168 TRUE FALSE","356","18.68","2025","Julio","7PULILI",3168
"19%","S/N","Recría","Vacia/Abierta","19%","FALSE","TRUE","17.0 95 NA NA NA NA NA NA NA VAQUILLAS.csv NA NA NA NA NA 19% FALSE TRUE",NA,NA,"2025","Julio","7PULILI",NA
"3406","S/N","Recría","Preñada","3406","FALSE","TRUE","26 29.7 Preñ DIAMONDBAC 3-03-25 TENTASTIC 4 8-04-25 S VAQUILLAS.csv 7-12-25-106 26.6 NA NA NA 3406 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3406
"3416","S/N","Recría","Preñada","3416","FALSE","TRUE","26 27.7 Preñ CAPONE SEX 16-03-25 PARFECT SE 3 VAQUILLAS.csv 22-04-25 S 20-12-25 NA NA 3416 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3416
"3417","S/N","Recría","Preñada","3417","FALSE","TRUE","26 27.6 Preñ CAPONE SEX 10-03-25 PACE SEX 1 VAQUILLAS.csv 22-04-25 S 14-12-25 NA NA 3417 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3417
"3418","S/N","Recría","Preñada","3418","FALSE","TRUE","26 27.6 Preñ RAGER-RED 3-03-25 PACE SEX 1 8-04-25 VAQUILLAS.csv S 7-12-25-106 24.4 NA NA 3418 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3418
"3420","S/N","Recría","Preñada","3420","FALSE","TRUE","7 27.5 Preñ CAPONE SEX 26-12-24 PACE SEX 1 VAQUILLAS.csv 11-02-25 S 1-10-25-173 NA NA 3420 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3420
"3421","S/N","Recría","Preñada","3421","FALSE","TRUE","26 27.4 Preñ SPARK 17-03-25 PACE SEX 2 22-04-25 VAQUILLAS.csv S 21-12-25 -92 NA NA 3421 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3421
"3422","S/N","Recría","Preñada","3422","FALSE","TRUE","7 27.3 Preñ RAGER-RED 6-01-25 ACETYLENE 1 11-02-25 S VAQUILLAS.csv 12-10-25-162 22.3 NA NA NA 3422 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3422
"3423","S/N","Recría","Preñada","3423","FALSE","TRUE","26 27.1 Preñ RAGER-RED 30-03-25 TENTASTIC 3 6-05-25 S VAQUILLAS.csv 3-01-26 -79 24.9 NA NA 3423 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3423
"3426","S/N","Recría","Preñada","3426","FALSE","TRUE","26 27.0 Preñ PARFECT SE 24-01-25 PACE SEX 1 VAQUILLAS.csv 11-03-25 S 30-10-25-144 22.6 NA 3426 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3426
"3427","S/N","Recría","Preñada","3427","FALSE","TRUE","26 26.9 Preñ RAGER-RED 17-03-25 PARFECT SE 2 22-04-25 VAQUILLAS.csv S 21-12-25 -92 24.3 NA 3427 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3427
"3430","S/N","Recría","Preñada","3430","FALSE","TRUE","26 26.7 Preñ HECKER SEX 14-03-25 PACE SEX 1 VAQUILLAS.csv 22-04-25 S 18-12-25 -95 NA 3430 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3430
"3431","S/N","Recría","Preñada","3431","FALSE","TRUE","7 26.6 Preñ HECKER SEX 20-01-25 PACE SEX 1 VAQUILLAS.csv 25-02-25 S 26-10-25-148 NA NA 3431 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3431
"3432","S/N","Recría","Preñada","3432","FALSE","TRUE","26 26.6 Preñ HECKER SEX 12-02-25 PARFECT SE 2 VAQUILLAS.csv 25-03-25 S 18-11-25-125 22.8 NA 3432 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3432
"3434","S/N","Recría","Preñada","3434","FALSE","TRUE","26 26.4 Preñ HECKER SEX 26-01-25 PACE SEX 1 VAQUILLAS.csv 11-03-25 S 1-11-25-142 22.0 NA 3434 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3434
"3435","S/N","Recría","Preñada","3435","FALSE","TRUE","26 26.3 Preñ HECKER SEX 6-04-25 PACE SEX 1 VAQUILLAS.csv 20-05-25 S 10-01-26 -72 NA 3435 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3435
"3437","S/N","Recría","Preñada","3437","FALSE","TRUE","26 25.9 Preñ HECKER SEX 11-03-25 PACE SEX 1 VAQUILLAS.csv 22-04-25 S 15-12-25 -98 NA 3437 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3437
"3438","S/N","Recría","Preñada","3438","FALSE","TRUE","26 25.8 Preñ PARFECT 8-03-25 PACE SEX 1 22-04-25 VAQUILLAS.csv S 12-12-25-101 22.8 NA NA 3438 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3438
"3441","S/N","Recría","Preñada","3441","FALSE","TRUE","26 25.3 Preñ HECKER SEX 6-03-25 PACE SEX 1 VAQUILLAS.csv 22-04-25 S 10-12-25-103 22.3 NA 3441 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3441
"3444","S/N","Recría","Preñada","3444","FALSE","TRUE","26 24.9 Preñ HECKER SEX 21-03-25 PACE SEX 1 VAQUILLAS.csv 6-05-25 S 25-12-25 -88 NA 3444 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3444
"3447","S/N","Recría","Preñada","3447","FALSE","TRUE","26 24.6 Preñ RENEGADE 31-03-25 PACE SEX 1 6-05-25 VAQUILLAS.csv S 4-01-26 -78 22.4 NA 3447 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",3447
"3477","S/N","Recría","Preñada","3477","FALSE","TRUE","c(""3477"", ""55"") c(""Insem"", ""22.0"") c(""55"", ""AIRJET"") c(""13.1"", ""RENEGADE"") c(""4"", ""7-09-25"") c(""7-09-25"", ""197"") c(NA, ""INFERNO"") c(NA, ""4"") c(NA, ""***"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3477 FALSE TRUE","55","197","2025","Julio","7PULILI",3477
"3484","S/N","Recría","Preñada","3484","FALSE","TRUE","c(""3484"", ""77"") c(""Insem"", ""21.6"") c(""77"", ""REVELATIO"") c(""15.1"", ""LEGENDAIR"") c(""1"", ""1-09-25"") c(""1-09-25"", ""203"") c(NA, ""SHEEPSTER"") c(NA, ""1"") c(NA, ""***"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3484 FALSE TRUE","77","203","2025","Julio","7PULILI",3484
"3490","S/N","Recría","Preñada","3490","FALSE","TRUE","c(""3490"", ""55"") c(""Insem"", ""21.2"") c(""55"", ""FURY"") c(""12.9"", ""DMAC"") c(""5"", ""SEX"") c(""23-09-25"", ""23-09-25"") c(NA, ""181"") c(NA, ""INFERNO"") c(NA, ""5"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3490 FALSE TRUE","55",NA,"2025","Julio","7PULILI",3490
"3492","S/N","Recría","Preñada","3492","FALSE","TRUE","c(""3492"", ""55"") c(""Insem"", ""21.1"") c(""55"", ""FURY"") c(""12.9"", ""DMAC"") c(""2"", ""SEX"") c(""22-09-25"", ""22-09-25"") c(NA, ""182"") c(NA, ""SHEEPSTER"") c(NA, ""2"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3492 FALSE TRUE","55",NA,"2025","Julio","7PULILI",3492
"3501","S/N","Recría","Preñada","3501","FALSE","TRUE","c(""3501"", ""55"") c(""Insem"", ""20.8"") c(""55"", ""VALENTINO"") c(""13.2"", ""CHROME"") c(""2"", ""SE"") c(""5-09-25"", ""5-09-25"") c(NA, ""199"") c(NA, ""JX"") c(NA, ""THRASHE"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""2"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) 3501 FALSE TRUE","55",NA,"2025","Julio","7PULILI",3501
"3503","S/N","Recría","Preñada","3503","FALSE","TRUE","c(""3503"", ""55"") c(""Insem"", ""20.8"") c(""55"", ""ALPHABET"") c(""12.9"", ""DMAC"") c(""3"", ""SEX"") c(""30-08-25"", ""30-08-25"") c(NA, ""205"") c(NA, ""TENTASTIC"") c(NA, ""3"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3503 FALSE TRUE","55",NA,"2025","Julio","7PULILI",3503
